stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
267,267,Maarian kirkko,,60.47409089984564,22.29135222470187,FÖLI,,0,,Europe/Helsinki
238,238,Riimukatu,,60.49150395116628,22.32984250991281,FÖLI,,0,,Europe/Helsinki
5042,5042,Närepolku,,60.51558261030048,22.47870848255661,FÖLI,,0,,Europe/Helsinki
140,140,Stålarminkatu,,60.4399692742002,22.25814659694301,FÖLI,,0,,Europe/Helsinki
652,652,Sädekuja,,60.53593620092444,22.30941449959057,FÖLI,,0,,Europe/Helsinki
6168,6168,Hadvalantie,,60.42939958700876,22.4998713140616,FÖLI,,0,,Europe/Helsinki
1841,1841,Tanssilava,,60.42229996708502,22.2543058731421,FÖLI,,0,,Europe/Helsinki
1475,1475,Hamppukatu,,60.42116592158316,22.30084086652852,FÖLI,,0,,Europe/Helsinki
4013,4013,Ruskon kirkko,,60.53262613069728,22.21906121526597,FÖLI,,0,,Europe/Helsinki
1776,1776,Maarianportti,,60.53757567013598,22.3105271823362,FÖLI,,0,,Europe/Helsinki
300,300,Vankila,,60.49357478314226,22.31840912609522,FÖLI,,0,,Europe/Helsinki
464,464,Mustionkatu,,60.43614873953574,22.32443313315361,FÖLI,,0,,Europe/Helsinki
822,822,Asentajakatu,,60.47531934232246,22.23392514647529,FÖLI,,0,,Europe/Helsinki
67,67,Kärsämäentie,,60.4845531663596,22.28669875213687,FÖLI,,0,,Europe/Helsinki
1739,1739,Vihuri,,60.39504960275814,22.22622990039973,FÖLI,,0,,Europe/Helsinki
1597,1597,Multavierunkatu,,60.45406435184558,22.27525470930277,FÖLI,,0,,Europe/Helsinki
3037,3037,Porhonkallio,,60.46083774755344,21.93329157660691,FÖLI,,0,,Europe/Helsinki
532,532,Vapaavarasto,,60.44393554448088,22.21325663798353,FÖLI,,0,,Europe/Helsinki
379,379,Brinkhallintie,,60.35898747622532,22.17577540756359,FÖLI,,0,,Europe/Helsinki
4019,4019,Ruskotalo,,60.54459771495648,22.22269439211345,FÖLI,,0,,Europe/Helsinki
6641,6641,Sauvontie,,60.42146418259662,22.66388332216977,V-S ELY,,0,,Europe/Helsinki
6224,6224,Jullas,,60.36931132712756,22.35948383794167,FÖLI,,0,,Europe/Helsinki
186,186,Hiidenkatu,,60.49014761398166,22.28727003180269,FÖLI,,0,,Europe/Helsinki
3301,3301,Salonkylä,,60.35956819316766,21.86014972272562,FÖLI,,0,,Europe/Helsinki
1587,1587,Urusvuori,,60.50190421640426,22.29658830740763,FÖLI,,0,,Europe/Helsinki
T3,T3,Kauppatori,,60.4505608984667,22.26699197784882,FÖLI,,0,,Europe/Helsinki
866,866,Vähä Hämeenkatu,,60.45143616537312,22.28302690465775,FÖLI,,0,,Europe/Helsinki
5220,5220,Kahloja,,60.49179710915352,22.45759238507221,FÖLI,,0,,Europe/Helsinki
5138,5138,Jokilaakson koulu,,60.50568003632886,22.45320293354479,FÖLI,,0,,Europe/Helsinki
1055,1055,Untolankatu,,60.46130763235374,22.24563343098046,FÖLI,,0,,Europe/Helsinki
1964,1964,Pääskynlento,,60.45034350677186,22.34182596446715,FÖLI,,0,,Europe/Helsinki
2045,2045,Keo,,60.48740936608258,22.16800469513578,FÖLI,,0,,Europe/Helsinki
1695,1695,Niilonkatu,,60.43374024627136,22.24635836819237,FÖLI,,0,,Europe/Helsinki
1601,1601,Verkahovi,,60.45710260360156,22.27346522995493,FÖLI,,0,,Europe/Helsinki
3022,3022,Viialanmäentie,,60.45695536686074,22.01450651031227,FÖLI,,0,,Europe/Helsinki
6305,6305,Pelli,,60.38574792799506,22.40663435787752,FÖLI,,0,,Europe/Helsinki
6017,6017,Pohjola,,60.4063728067162,22.34801677908729,FÖLI,,0,,Europe/Helsinki
5428,5428,Alikulmantie,,60.5769014753053,22.76132680662546,FÖLI,,0,,Europe/Helsinki
2065,2065,Kaanaa,,60.4857394800189,22.09408873066967,FÖLI,,0,,Europe/Helsinki
253,253,Paimalantie,,60.49302024649928,22.33283135129964,FÖLI,,0,,Europe/Helsinki
3228,3228,Kaivola,,60.45037649219894,22.0134055944161,FÖLI,,0,,Europe/Helsinki
1146,1146,Välimaantie,,60.67397741121134,22.43749818135525,FÖLI,,0,,Europe/Helsinki
6282,6282,Prisma Piispanristi,,60.41578951959724,22.32685275359107,FÖLI,,0,,Europe/Helsinki
5024,5024,Hyvättylä,,60.50310664247444,22.45813928884766,FÖLI,,0,,Europe/Helsinki
5421,5421,Virola,,60.58233247091814,22.74784429795187,FÖLI,,0,,Europe/Helsinki
1238,1238,Kakskertatalo,,60.34975087040908,22.1841287885318,FÖLI,,0,,Europe/Helsinki
